problem_id,contestId,index,name,rating,tags
1375-G,1375,G,Tree Modification,2800,"brute force,constructive algorithms,dfs and similar,graph matchings,graphs,trees"
1375-F,1375,F,Integer Game,2600,"constructive algorithms,games,interactive,math"
1375-E,1375,E,Inversion SwapSort,2500,"constructive algorithms,greedy,sortings"
1375-D,1375,D,Replace by MEX,1900,"brute force,constructive algorithms,sortings"
1375-C,1375,C,Element Extermination,1400,"constructive algorithms,data structures,greedy"
1375-B,1375,B,Neighbor Grid,1200,"constructive algorithms,greedy"
1375-A,1375,A,Sign Flipping,1100,"constructive algorithms,math"
1374-F,1374,F,Cyclic Shifts Sorting,2400,"brute force,constructive algorithms,implementation,sortings"
1374-E2,1374,E2,Reading Books (hard version),2500,"data structures,greedy,implementation,sortings,ternary search,two pointers"
1374-E1,1374,E1,Reading Books (easy version),1600,"data structures,greedy,sortings"
1374-D,1374,D,Zero Remainder Array,1400,"math,sortings,two pointers"
1374-C,1374,C,Move Brackets,1000,"greedy,strings"
1374-B,1374,B,"Multiply by 2, divide by 6",900,math
1374-A,1374,A,Required Remainder,800,math
1373-G,1373,G,Pawns,2600,"data structures,divide and conquer,greedy"
1373-F,1373,F,Network Coverage,2400,"binary search,constructive algorithms,data structures,greedy"
1373-E,1373,E,Sum of Digits,2200,"brute force,constructive algorithms,dp,greedy"
1373-D,1373,D,Maximum Sum on Even Positions,1600,"divide and conquer,dp,greedy,implementation"
1373-C,1373,C,Pluses and Minuses,1300,math
1373-B,1373,B,01 Game,900,games
1373-A,1373,A,Donut Shops,1000,"greedy,implementation,math"
1372-F,1372,F,Omkar and Modes,2700,"binary search,divide and conquer,interactive"
1372-E,1372,E,Omkar and Last Floor,2900,"dp,greedy,two pointers"
1372-D,1372,D,Omkar and Circle,2100,"brute force,dp,games,greedy"
1372-C,1372,C,Omkar and Baseball,1500,"constructive algorithms,math"
1372-B,1372,B,Omkar and Last Class of Math,1300,"greedy,math,number theory"
1372-A,1372,A,Omkar and Completion,800,"constructive algorithms,implementation"
1371-F,1371,F,Raging Thunder,2800,"data structures,divide and conquer,implementation"
1371-E2,1371,E2,Asterism (Hard Version),2300,"binary search,combinatorics,dp,math,number theory,sortings"
1371-E1,1371,E1,Asterism (Easy Version),1900,"binary search,brute force,combinatorics,math,number theory,sortings"
1371-D,1371,D,Grid-00100,1600,"constructive algorithms,greedy,implementation"
1371-C,1371,C,A Cookie for You,1300,"greedy,implementation,math"
1371-B,1371,B,Magical Calendar,1200,math
1371-A,1371,A,Magical Sticks,800,math
1370-F2,1370,F2,The Hidden Pair (Hard Version),2700,"binary search,dfs and similar,graphs,interactive,shortest paths,trees"
1370-F1,1370,F1,The Hidden Pair (Easy Version),2400,"binary search,dfs and similar,graphs,interactive,shortest paths,trees"
1370-E,1370,E,Binary Subsequence Rotation,2100,"binary search,constructive algorithms,data structures,greedy"
1370-D,1370,D,Odd-Even Subsequence,2000,"binary search,dp,dsu,greedy,implementation"
1370-C,1370,C,Number Game,1400,"games,math,number theory"
1370-B,1370,B,GCD Compression,1100,"constructive algorithms,math,number theory"
1370-A,1370,A,Maximum GCD,800,"greedy,implementation,math,number theory"
1369-F,1369,F,BareLee,2700,"dfs and similar,dp,games"
1369-E,1369,E,DeadLee,2400,"data structures,dfs and similar,greedy,implementation,sortings"
1369-D,1369,D,TediousLee,1900,"dp,graphs,greedy,math,trees"
1369-C,1369,C,RationalLee,1400,"greedy,math,sortings,two pointers"
1369-B,1369,B,AccurateLee,1200,"greedy,implementation,strings"
1369-A,1369,A,FashionabLee,800,"geometry,math"
1368-H2,1368,H2,Breadboard Capacity (hard version),3500,
1368-H1,1368,H1,Breadboard Capacity (easy version),3300,"dp,flows,greedy"
1368-G,1368,G,Shifting Dominoes,3200,"data structures,geometry,graphs,trees"
1368-F,1368,F,Lamps on a Circle,2600,"games,implementation,interactive,math"
1368-E,1368,E,Ski Accidents,2500,"constructive algorithms,graphs,greedy"
1368-D,1368,D,"AND, OR and square sum",1700,"bitmasks,greedy,math"
1368-C,1368,C,Even Picture,1500,constructive algorithms
1368-B,1368,B,Codeforces Subsequences,1500,"brute force,constructive algorithms,greedy,math,strings"
1368-A,1368,A,C+=,800,"brute force,greedy,implementation,math"
1367-F2,1367,F2,Flying Sort (Hard Version),2400,"binary search,data structures,dp,greedy,sortings,two pointers"
1367-F1,1367,F1,Flying Sort (Easy Version),2100,"dp,greedy,two pointers"
1367-E,1367,E,Necklace Assembly,1900,"brute force,dfs and similar,dp,graphs,greedy,number theory"
1367-D,1367,D,Task On The Board,1800,"constructive algorithms,greedy,implementation,sortings"
1367-C,1367,C,Social Distance,1300,"constructive algorithms,greedy,math"
1367-B,1367,B,Even Array,800,"greedy,math"
1367-A,1367,A,Short Substrings,800,"implementation,strings"
1366-G,1366,G,Construct the String,2700,"data structures,dp,strings"
1366-F,1366,F,Jog Around The Graph,2700,"binary search,dp,geometry,graphs"
1366-E,1366,E,Two Arrays,2100,"binary search,brute force,combinatorics,constructive algorithms,dp,two pointers"
1366-D,1366,D,Two Divisors,2000,"constructive algorithms,math,number theory"
1366-C,1366,C,Palindromic Paths,1500,"greedy,math"
1366-B,1366,B,Shuffle,1300,"math,two pointers"
1366-A,1366,A,Shovels and Swords,1100,"binary search,greedy,math"
1365-G,1365,G,Secure Password,2800,"bitmasks,combinatorics,constructive algorithms,interactive,math"
1365-F,1365,F,Swaps Again,2100,"constructive algorithms,implementation,sortings"
1365-E,1365,E,Maximum Subsequence Value,1900,"brute force,constructive algorithms"
1365-D,1365,D,Solve The Maze,1700,"constructive algorithms,dfs and similar,dsu,graphs,greedy,implementation,shortest paths"
1365-C,1365,C,Rotation Matching,1400,"constructive algorithms,data structures,greedy,implementation"
1365-B,1365,B,Trouble Sort,1300,"constructive algorithms,implementation"
1365-A,1365,A,Matrix Game,1100,"games,greedy,implementation"
1364-E,1364,E,X-OR,2700,"bitmasks,constructive algorithms,divide and conquer,interactive,probabilities"
1364-D,1364,D,Ehab's Last Corollary,2100,"constructive algorithms,dfs and similar,graphs,greedy,implementation,trees"
1364-C,1364,C,Ehab and Prefix MEXs,1600,"brute force,constructive algorithms,greedy"
1364-B,1364,B,Most socially-distanced subsequence,1300,"greedy,two pointers"
1364-A,1364,A,XXXXX,1200,"brute force,data structures,number theory,two pointers"
1363-F,1363,F,Rotating Substrings,2600,"dp,strings"
1363-E,1363,E,Tree Shuffling,2000,"dfs and similar,dp,greedy,trees"
1363-D,1363,D,Guess The Maximums,2100,"binary search,implementation,interactive,math"
1363-C,1363,C,Game On Leaves,1600,"games,trees"
1363-B,1363,B,Subsequence Hate,1400,"implementation,strings"
1363-A,1363,A,Odd Selection,1200,"brute force,implementation,math"
1362-C,1362,C,Johnny and Another Rating Drop,1400,"bitmasks,greedy,math"
1362-B,1362,B,Johnny and His Hobbies,1200,"bitmasks,brute force"
1362-A,1362,A,Johnny and Ancient Computer,1000,implementation
1361-F,1361,F,Johnny and New Toy,3300,"data structures,implementation,math"
1361-E,1361,E,James and the Chase,3000,"dfs and similar,graphs,probabilities,trees"
1361-D,1361,D,Johnny and James,2900,"greedy,implementation,math,trees"
1361-C,1361,C,Johnny and Megan's Necklace,2500,"binary search,bitmasks,constructive algorithms,dfs and similar,dsu,graphs"
1361-B,1361,B,Johnny and Grandmaster,1900,"greedy,implementation,math,sortings"
1361-A,1361,A,Johnny and Contribution,1700,"constructive algorithms,graphs,greedy,sortings"
1360-H,1360,H,Binary Median,2100,"binary search,bitmasks,brute force,constructive algorithms"
1360-G,1360,G,A/B Matrix,1900,"constructive algorithms,greedy,math"
1360-F,1360,F,Spy-string,1700,"bitmasks,brute force,constructive algorithms,dp,hashing,strings"
1360-E,1360,E,Polygon,1300,"dp,graphs,implementation,shortest paths"
1360-D,1360,D,Buying Shovels,1300,"math,number theory"
1360-C,1360,C,Similar Pairs,1100,"constructive algorithms,graph matchings,greedy,sortings"
1360-B,1360,B,Honest Coach,800,"greedy,sortings"
1360-A,1360,A,Minimal Square,800,"greedy,math"
1359-F,1359,F,RC Kaboom Show,2900,"binary search,brute force,data structures,geometry,math"
1359-E,1359,E,Modular Stability,2000,"combinatorics,math,number theory"
1359-D,1359,D,Yet Another Yet Another Task,2000,"data structures,dp,implementation,two pointers"
1359-C,1359,C,Mixing Water,1700,"binary search,math"
1359-B,1359,B,New Theatre Square,1000,"brute force,dp,greedy,implementation,two pointers"
1359-A,1359,A,Berland Poker,1000,"brute force,greedy,math"
1358-F,1358,F,Tasty Cookie,2700,"binary search,constructive algorithms,greedy,implementation"
1358-E,1358,E,Are You Fired?,2400,"constructive algorithms,data structures,greedy,implementation"
1358-D,1358,D,The Best Vacation,1900,"binary search,brute force,greedy,implementation,two pointers"
1358-C,1358,C,Celex Update,1600,math
1358-B,1358,B,Maria Breaks the Self-isolation,1000,"greedy,sortings"
1358-A,1358,A,Park Lighting,800,"greedy,math"
1357-E2,1357,E2,Root of quantum Fourier transform,,*special
1357-E1,1357,E1,Power of quantum Fourier transform,,*special
1357-D5,1357,D5,Quantum Classification - Dataset 7,,*special
1357-D4,1357,D4,Quantum Classification - Dataset 6,,*special
1357-D3,1357,D3,Quantum Classification - Dataset 5,,*special
1357-D2,1357,D2,Quantum Classification - Dataset 4,,*special
1357-D1,1357,D1,Quantum Classification - Dataset 3,,*special
1357-C2,1357,C2,Prepare superposition of basis states with the same parity,,*special
1357-C1,1357,C1,Prepare superposition of basis states with 0s,,*special
1357-B2,1357,B2,"""Is the number divisible by 3?"" oracle",,*special
1357-B1,1357,B1,"""Is the bit string balanced?"" oracle",,*special
1357-A7,1357,A7,"Distinguish Y, XZ, -Y and -XZ",,*special
1357-A6,1357,A6,Distinguish four Pauli gates,,*special
1357-A5,1357,A5,Distinguish Rz(θ) from Ry(θ),,*special
1357-A4,1357,A4,Distinguish Rz from R1,,*special
1357-A3,1357,A3,Distinguish H from X,,*special
1357-A2,1357,A2,"Distinguish I, CNOTs and SWAP",,*special
1357-A1,1357,A1,Figure out direction of CNOT,,*special
1356-D2,1356,D2,Quantum Classification - 2,,*special
1356-D1,1356,D1,Quantum Classification - 1,,*special
1356-C,1356,C,Prepare state |01⟩ + |10⟩ + |11⟩,,*special
1356-B2,1356,B2,Decrement,,*special
1356-B1,1356,B1,Increment,,*special
1356-A5,1356,A5,Distinguish Z from -Z,,*special
1356-A4,1356,A4,Distinguish I ⊗ X from CNOT,,*special
1356-A3,1356,A3,Distinguish Z from S,,*special
1356-A2,1356,A2,Distinguish I from Z,,*special
1356-A1,1356,A1,Distinguish I from X,,*special
1355-F,1355,F,Guess Divisors Count,2600,"constructive algorithms,interactive,number theory"
1355-E,1355,E,Restorer Distance,2100,"binary search,greedy,math,sortings,ternary search"
1355-D,1355,D,Game With Array,1400,"constructive algorithms,math"
1355-C,1355,C,Count Triangles,1800,"binary search,implementation,math,two pointers"
1355-B,1355,B,Young Explorers,1200,"dp,greedy,sortings"
1355-A,1355,A,Sequence with Digits,1200,"brute force,implementation,math"
1354-G,1354,G,Find a Gift,2600,"binary search,interactive,probabilities"
1354-F,1354,F,Summoning Minions,2500,"constructive algorithms,dp,flows,graph matchings,greedy,sortings"
1354-E,1354,E,Graph Coloring,2100,"dfs and similar,dp,graphs"
1354-D,1354,D,Multiset,1900,"binary search,data structures"
1354-C2,1354,C2,Not So Simple Polygon Embedding,2000,"binary search,brute force,geometry,math"
1354-C1,1354,C1,Simple Polygon Embedding,1400,"binary search,geometry,math,ternary search"
1354-B,1354,B,Ternary String,1200,"binary search,dp,implementation,two pointers"
1354-A,1354,A,Alarm Clock,900,math
1353-F,1353,F,Decreasing Heights,2200,"brute force,dp"
1353-E,1353,E,K-periodic Garland,1900,"brute force,dp,greedy"
1353-D,1353,D,Constructing the Array,1600,"constructive algorithms,data structures,sortings"
1353-C,1353,C,Board Moves,1000,math
1353-B,1353,B,Two Arrays And Swaps,800,"greedy,sortings"
1353-A,1353,A,Most Unstable Array,800,"constructive algorithms,greedy,math"
1352-G,1352,G,Special Permutation,1600,constructive algorithms
1352-F,1352,F,Binary String Reconstruction,1500,"constructive algorithms,dfs and similar,math"
1352-E,1352,E,Special Elements,1500,"brute force,implementation,two pointers"
1352-D,1352,D,"Alice, Bob and Candies",1300,implementation
1352-C,1352,C,K-th Not Divisible by n,1200,"binary search,math"
1352-B,1352,B,Same Parity Summands,1200,"constructive algorithms,math"
1352-A,1352,A,Sum of Round Numbers,800,"implementation,math"
1351-C,1351,C,Skier,1400,"data structures,implementation"
1351-B,1351,B,Square?,900,"brute force,implementation,math"
1351-A,1351,A,A+B (Trial Problem),800,implementation
1350-B,1350,B,Orac and Models,1400,"dp,math,number theory"
1350-A,1350,A,Orac and Factors,900,math
1349-F2,1349,F2,Slime and Sequences (Hard Version),3500,"dp,fft,math"
1349-F1,1349,F1,Slime and Sequences (Easy Version),3100,"dp,fft,math"
1349-E,1349,E,Slime and Hats,3500,"constructive algorithms,dp,greedy"
1349-D,1349,D,Slime and Biscuits,3200,"math,probabilities"
1349-C,1349,C,Orac and Game of Life,2000,"dfs and similar,graphs,implementation,shortest paths"
1349-B,1349,B,Orac and Medians,2000,"constructive algorithms,greedy,math"
1349-A,1349,A,Orac and LCM,1600,"data structures,math,number theory"
1348-F,1348,F,Phoenix and Memory,2600,"data structures,dfs and similar,graphs,greedy"
1348-E,1348,E,Phoenix and Berries,2400,"brute force,dp,greedy,math"
1348-D,1348,D,Phoenix and Science,1900,"binary search,constructive algorithms,greedy,implementation,math"
1348-C,1348,C,Phoenix and Distribution,1600,"constructive algorithms,greedy,sortings,strings"
1348-B,1348,B,Phoenix and Beauty,1400,"constructive algorithms,data structures,greedy,sortings"
1348-A,1348,A,Phoenix and Balance,800,"greedy,math"
1346-I,1346,I,Pac-Man 2.0,2900,"*special,dp"
1346-H,1346,H,Game with Segments,2700,"*special,data structures,games"
1346-G,1346,G,Two IP Cameras,2300,"*special,math,number theory"
1346-F,1346,F,Dune II: Battle For Arrakis,2000,"*special,data structures,greedy,math"
1346-E,1346,E,Magic Tricks,1700,"*special,dp,graphs"
1346-D,1346,D,Constructing the Dungeon,1600,"*special,graphs,greedy"
1346-C,1346,C,Spring Cleaning,1600,"*special,greedy,sortings"
1346-B,1346,B,Boot Camp,1400,"*special,greedy"
1346-A,1346,A,Color Revolution,1000,"*special,math"
1345-B,1345,B,Card Constructions,1100,"binary search,brute force,dp,math"
1345-A,1345,A,Puzzle Pieces,800,math
1344-F,1344,F,Piet's Palette,3200,matrices
1344-E,1344,E,Train Tracks,3100,"data structures,trees"
1344-D,1344,D,Résumé Review,2700,"binary search,greedy,math"
1344-C,1344,C,Quantifier Question,2600,"dfs and similar,dp,graphs,math"
1344-B,1344,B,Monopole Magnets,2000,"constructive algorithms,dfs and similar,dsu,graphs"
1344-A,1344,A,Hilbert's Hotel,1600,"math,number theory,sortings"
1343-F,1343,F,Restore the Permutation by Sorted Segments,2400,"brute force,constructive algorithms,data structures,greedy,implementation"
1343-E,1343,E,Weights Distributing,2100,"brute force,graphs,greedy,shortest paths,sortings"
1343-D,1343,D,Constant Palindrome Sum,1700,"brute force,data structures,greedy,two pointers"
1343-C,1343,C,Alternating Subsequence,1200,"dp,greedy,two pointers"
1343-B,1343,B,Balanced Array,800,"constructive algorithms,math"
1343-A,1343,A,Candies,900,"brute force,math"
1342-F,1342,F,Make It Ascending,3000,"bitmasks,brute force,dp"
1342-E,1342,E,Placing Rooks,2300,"combinatorics,fft,math"
1342-D,1342,D,Multiple Testcases,1900,"binary search,constructive algorithms,data structures,greedy,sortings,two pointers"
1342-C,1342,C,Yet Another Counting Problem,1600,"math,number theory"
1342-B,1342,B,Binary Period,1100,"constructive algorithms,strings"
1342-A,1342,A,Road To Zero,1000,"greedy,math"
1341-B,1341,B,Nastya and Door,1300,"greedy,implementation"
1341-A,1341,A,Nastya and Rice,900,math
1340-F,1340,F,Nastya and CBS,3300,"brute force,data structures,hashing"
1340-E,1340,E,Nastya and Bees,3000,"graphs,interactive,probabilities"
1340-D,1340,D,Nastya and Time Machine,2600,"constructive algorithms,dfs and similar,graphs,trees"
1340-C,1340,C,Nastya and Unexpected Guest,2400,"dfs and similar,dp,graphs,shortest paths"
1340-B,1340,B,Nastya and Scoreboard,1700,"bitmasks,dp,graphs,greedy"
1340-A,1340,A,Nastya and Strange Generator,1500,"brute force,data structures,greedy,implementation"
1339-B,1339,B,Sorted Adjacent Differences,1200,"constructive algorithms,sortings"
1339-A,1339,A,Filling Diamonds,900,"brute force,dp,implementation,math"
1338-E,1338,E,JYPnation,3500,graphs
1338-D,1338,D,Nested Rubber Bands,2700,"constructive algorithms,dfs and similar,dp,math,trees"
1338-C,1338,C,Perfect Triples,2200,"bitmasks,brute force,constructive algorithms,divide and conquer,math"
1338-B,1338,B,Edge Weight Assignment,1800,"bitmasks,constructive algorithms,dfs and similar,greedy,math,trees"
1338-A,1338,A,Powered Addition,1500,"greedy,math"
